Company_id;Reference_date_month;Product;Sub_product;TYPE_ID_Coverage_GSM;TYPE_ID_Coverage_UMTS;TYPE_ID_Coverage_LTE;CNT_EMPLOYEE;Sector;Sub_sector;Turnover;Revenue_Scale;ZIP;Data_usage;Voice_usage;Monthly_expense;N_lines
6087;2019-10-01 00:00:00;FB;FB Unlimited National;indoor;outdoor;indoor;53;24;256;5801938;5.000.001 - 25.000.000;27809;120.562429428101;10.416667;21.544175;1
6087;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;53;24;256;5801938;5.000.001 - 25.000.000;27809;50.2859897613525;2547.399998;8.083508;13
6087;2019-11-01 00:00:00;FB;FB Unlimited National;indoor;outdoor;indoor;53;24;256;5801938;5.000.001 - 25.000.000;27809;508.284556388855;112.016667;1.16969;1
6163;2019-09-01 00:00:00;FB;FB S;indoor;indoor;indoor;154;43;540;63499039;50.000.001 - 500.000.000;95213;1.39054584503174;171.85;35.778308;1
6163;2019-10-01 00:00:00;FB;FB S;indoor;indoor;indoor;154;43;540;63499039;50.000.001 - 500.000.000;95213;0.397536277770996;45.0;40.470494;1
6163;2019-11-01 00:00:00;FB;FB S;indoor;indoor;indoor;154;43;540;63499039;50.000.001 - 500.000.000;95213;0.560856819152832;174.983333;36.10948;1
6518;2019-09-01 00:00:00;FB;FB L 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;0.0232391357421875;0.0;32.0002;1
6518;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;0.0;0.05;24.000575;1
6518;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;0.530740737915039;564.15;61.17586;3
6518;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;3.16312980651855;512.95;25.693716;1
6518;2019-10-01 00:00:00;FB;FB L 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;0.00155353546142578;0.0;32.0002;1
6518;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;0.0;0.416667;24.004058;1
6518;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;0.270780563354492;933.549999;62.588366;3
6518;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;4.29869842529297;568.7;25.657934;1
6518;2019-11-01 00:00:00;FB;FB L 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;2.70723533630371;48.866667;32.424606;1
6518;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;0.0;0.0;24.0001;1
6518;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;0.154331207275391;663.683334;61.645217;3
6518;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;106;72;718;4580000;2.500.001 - 5.000.000;14558;5.47011852264404;658.516667;26.038945;1
6683;2019-09-01 00:00:00;FB;FB S;indoor;indoor;indoor;1400;74;731;;;24931;0.0220813751220703;21.516667;619.637202000001;59
6683;2019-09-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;1400;74;731;;;24931;104.68635559082071;28782.100004;5398.679124000009;1464
6683;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;1400;74;731;;;24931;94.90656566619873;25210.033331;6227.38182099999;1588
6683;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;1400;74;731;;;24931;85.76563835144044;30759.983334;6293.046805999999;1592
6712;2019-09-01 00:00:00;FB;FB XL 2.0;indoor;outdoor;indoor;1;74;738;;;81549;0.0;0.0;50.0002;1
6712;2019-10-01 00:00:00;FB;FB XL 2.0;indoor;outdoor;indoor;1;74;738;;;81549;0.0;0.0;50.0002;1
6712;2019-11-01 00:00:00;FB;FB XL 2.0;indoor;outdoor;indoor;1;74;738;;;81549;0.0;0.0;50.0002;1
6873;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;980;25;285;193402000;50.000.001 - 500.000.000;85521;0.986752510070801;0.0;30.0001;1
6873;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;980;25;285;193402000;50.000.001 - 500.000.000;85521;0.871519088745117;0.0;30.0001;1
6873;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;980;25;285;193402000;50.000.001 - 500.000.000;85521;0.558006286621094;0.0;30.0001;1
7835;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;3600;53;604;2139202975;über 500.000.000;55127;43.2196846008301;0.0;870.004299999999;29
7835;2019-09-01 00:00:00;FB;FB Unlimited International;indoor;indoor;indoor;3600;53;604;2139202975;über 500.000.000;55127;27.7129278182983;0.0;160.0;2
7835;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;3600;53;604;2139202975;über 500.000.000;55127;67.4103679656982;0.0;870.004299999999;29
7835;2019-10-01 00:00:00;FB;FB Unlimited International;indoor;indoor;indoor;3600;53;604;2139202975;über 500.000.000;55127;18.7751684188843;0.0;160.0;2
7835;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;3600;53;604;2139202975;über 500.000.000;55127;73.2659387588501;0.066667;870.004932999999;29
7835;2019-11-01 00:00:00;FB;FB Unlimited International;indoor;indoor;indoor;3600;53;604;2139202975;über 500.000.000;55127;30.6259098052979;0.0;160.0;2
8179;2019-09-01 00:00:00;FB;FB M;indoor;outdoor;indoor;23;36;393;2213895;500.001 - 2.500.000;32584;0.0;0.0;11.2;0
8179;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;23;36;393;2213895;500.001 - 2.500.000;32584;0.816447257995605;524.7;87.827093;1
8179;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;23;36;393;2213895;500.001 - 2.500.000;32584;0.1005096435546875;0.0;47.6002;0
8179;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;23;36;393;2213895;500.001 - 2.500.000;32584;3.00277519226074;328.866666;118.327845;3
8179;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;23;36;393;2213895;500.001 - 2.500.000;32584;2.31895446777344;707.1;40.981819;2
8179;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;23;36;393;2213895;500.001 - 2.500.000;32584;7.33103847503662;467.316667;54.404088;3
8179;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;23;36;393;2213895;500.001 - 2.500.000;32584;2.19293403625488;606.983333;100.779379;2
8179;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;23;36;393;2213895;500.001 - 2.500.000;32584;6.57206726074219;528.933333;54.439225;3
8633;2019-09-01 00:00:00;FB;FB M;indoor;outdoor;indoor;174;75;749;6000000;5.000.001 - 25.000.000;06108;2.32390689849854;59.583333;30.122388;1
8633;2019-10-01 00:00:00;FB;FB M;indoor;outdoor;indoor;174;75;749;6000000;5.000.001 - 25.000.000;06108;1.4102611541748;34.316667;30.198767;1
8633;2019-11-01 00:00:00;FB;FB M;indoor;outdoor;indoor;174;75;749;6000000;5.000.001 - 25.000.000;06108;0.705917358398438;34.683333;30.109995;1
8646;2019-09-01 00:00:00;FB;FB S;indoor;indoor;indoor;46;38;401;4185771;2.500.001 - 5.000.000;32549;1.1230583190918;239.066667;36.558629;1
8646;2019-10-01 00:00:00;FB;FB S;indoor;indoor;indoor;46;38;401;4185771;2.500.001 - 5.000.000;32549;1.46236515045166;295.85;36.301938;1
8646;2019-11-01 00:00:00;FB;FB S;indoor;indoor;indoor;46;38;401;4185771;2.500.001 - 5.000.000;32549;0.450257301330566;239.466667;36.122196;1
8828;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;80;74;731;;;85635;0.0;0.0;0.0;2
8828;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;80;74;731;;;85635;0.0;0.0;0.0;18
8828;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;80;74;731;;;85635;0.0184926986694336;0.2;0.0;2
8828;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;80;74;731;;;85635;0.0477151870727539;0.0;0.0;18
8828;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;80;74;731;;;85635;0.0;0.0;0.0;2
8828;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;80;74;731;;;85635;0.407441139221191;3.716667;0.0;18
8958;2019-09-01 00:00:00;FB;FB XL;indoor;indoor;indoor;1600;74;738;;;80636;0.139248847961426;0.0;250.0007;5
8958;2019-10-01 00:00:00;FB;FB XL;indoor;indoor;indoor;1600;74;738;;;80636;0.00205898284912109;0.0;250.0007;5
8958;2019-11-01 00:00:00;FB;FB XL;indoor;indoor;indoor;1600;74;738;;;80636;2.956390380859E-5;0.0;250.0007;5
9217;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;30;15;148;;;33378;0.734050750732422;910.233333;37.934859;2
9217;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;30;15;148;;;33378;1.05902004241943;908.75;41.028954;3
9217;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;30;15;148;;;33378;4.75753211975098;1482.883334;57.159338;3
9281;2019-09-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;80;44;549;4016603;2.500.001 - 5.000.000;33689;0.0119419097900391;37.05;24.9999;1
9281;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;80;44;549;4016603;2.500.001 - 5.000.000;33689;0.0101642608642578;15.366667;24.9999;1
9281;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;80;44;549;4016603;2.500.001 - 5.000.000;33689;0.0183868408203125;102.466667;25.022383;1
9721;2019-09-01 00:00:00;FB;FB L 2.0;indoor;indoor;indoor;5;40;415;600000;500.001 - 2.500.000;66346;28.4127635955811;3419.133333;134.618735;3
9721;2019-10-01 00:00:00;FB;FB L 2.0;indoor;indoor;indoor;5;40;415;600000;500.001 - 2.500.000;66346;20.9339179992676;2463.933333;222.479671;3
9721;2019-11-01 00:00:00;FB;FB L 2.0;indoor;indoor;indoor;5;40;415;600000;500.001 - 2.500.000;66346;12.5867328643799;2306.133333;151.61195;3
9828;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;2000;27;317;1300000000;über 500.000.000;74321;23.1049394607544;6043.283334;392.358576;12
9828;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;2000;27;317;1300000000;über 500.000.000;74321;33.856258392334;6224.916666;403.638672;12
9828;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;2000;27;317;1300000000;über 500.000.000;74321;35.6195974349976;6547.366667;330.707598;12
9912;2019-09-01 00:00:00;FB;FB M;indoor;outdoor;indoor;2000;43;540;800000000;über 500.000.000;75177;0.0279169082641601;5.65;35.517259;1
9912;2019-10-01 00:00:00;FB;FB M;indoor;outdoor;indoor;2000;43;540;800000000;über 500.000.000;75177;0.00193691253662108;91.8;61.040093;2
9912;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;2000;43;540;800000000;über 500.000.000;75177;5.8746337890625E-4;0.0;14.477;1
9912;2019-11-01 00:00:00;FB;FB M;indoor;outdoor;indoor;2000;43;540;800000000;über 500.000.000;75177;0.0968847274780273;73.45;71.534335;2
9912;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;2000;43;540;800000000;über 500.000.000;75177;0.363002777099609;59.716667;31.591679;1
10065;2019-11-01 00:00:00;FB;FB M 2.0;;;;;22;226;;;24118;0.0;0.0;0.0;95
10075;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;20;82;786;1100000;500.001 - 2.500.000;22767;0.170778274536133;227.283333;21.450994;1
10075;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;indoor;20;82;786;1100000;500.001 - 2.500.000;22767;0.279425621032715;182.233333;21.54801;1
10075;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;20;82;786;1100000;500.001 - 2.500.000;22767;0.26926326751709;100.666667;20.9406;1
10076;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;169;76;757;10503000;5.000.001 - 25.000.000;23552;21.31168079376221;1478.466667;126.625255;8
10076;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;169;76;757;10503000;5.000.001 - 25.000.000;23552;24.49716472625731;939.683334;125.366569;8
10076;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;169;76;757;10503000;5.000.001 - 25.000.000;23552;23.2152814865112;787.266666;125.178746;8
10076;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;169;76;757;10503000;5.000.001 - 25.000.000;23552;0.293797492980957;56.233333;15.280842;1
10106;2019-09-01 00:00:00;FB;FB M;indoor;indoor;indoor;59;13;133;18400000;5.000.001 - 25.000.000;20457;0.546321868896484;5.4;136.481783;3
10106;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;59;13;133;18400000;5.000.001 - 25.000.000;20457;0.104024887084961;4.183333;82.075878;2
10106;2019-10-01 00:00:00;FB;FB M;indoor;indoor;indoor;59;13;133;18400000;5.000.001 - 25.000.000;20457;0.506756782531738;16.05;138.361552;3
10106;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;59;13;133;18400000;5.000.001 - 25.000.000;20457;0.0144805908203125;2.85;80.0209;2
10106;2019-11-01 00:00:00;FB;FB M;indoor;indoor;indoor;59;13;133;18400000;5.000.001 - 25.000.000;20457;0.523383140563965;1.616666;135.082339;3
10106;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;59;13;133;18400000;5.000.001 - 25.000.000;20457;4.76837158203E-6;3.45;80.03355;2
10211;2019-09-01 00:00:00;FB;FB M 2.0;;;;750;42;469;5300000000;über 500.000.000;65824;69.7554950714111;737.416668;5820.98143600001;170
10211;2019-10-01 00:00:00;FB;FB M 2.0;;;;750;42;469;5300000000;über 500.000.000;65824;35.4040193557739;1291.6;5878.12644700001;170
10211;2019-11-01 00:00:00;FB;FB M 2.0;;;;750;42;469;5300000000;über 500.000.000;65824;57.6391248703003;1540.799999;5936.61708300001;170
10470;2019-09-01 00:00:00;FB;FB M 2.0;;;;;74;738;;;01129;0.0;0.0;30.0001;1
10470;2019-09-01 00:00:00;FB;FB S;;;;;74;738;;;01129;0.0;0.0;39.9972;2
10470;2019-09-01 00:00:00;FB;FB XL 2.0;;;;;74;738;;;01129;0.0;0.0;100.0005;2
10470;2019-10-01 00:00:00;FB;FB M 2.0;;;;;74;738;;;01129;0.0;0.0;30.0001;1
10470;2019-10-01 00:00:00;FB;FB S;;;;;74;738;;;01129;0.0;0.0;39.9972;2
10470;2019-10-01 00:00:00;FB;FB XL 2.0;;;;;74;738;;;01129;0.0;0.0;100.0005;2
10470;2019-11-01 00:00:00;FB;FB M 2.0;;;;;74;738;;;01129;0.0;0.45;30.00442;1
10470;2019-11-01 00:00:00;FB;FB S;;;;;74;738;;;01129;0.0;0.0;39.9972;2
10470;2019-11-01 00:00:00;FB;FB XL 2.0;;;;;74;738;;;01129;0.0;0.0;100.0005;2
10667;2019-11-01 00:00:00;FB;FB L;indoor;outdoor;indoor;24;39;404;3328661;2.500.001 - 5.000.000;61352;70.5540504455567;4215.150001;331.096898;20
10667;2019-11-01 00:00:00;FB;FB M;indoor;outdoor;indoor;24;39;404;3328661;2.500.001 - 5.000.000;61352;108.68116855621341;9646.416666;809.922264;68
10667;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;24;39;404;3328661;2.500.001 - 5.000.000;61352;0.0;180.95;44.416207;6
10667;2019-11-01 00:00:00;FB;FB XL;indoor;outdoor;indoor;24;39;404;3328661;2.500.001 - 5.000.000;61352;15.5249547958374;812.75;87.865868;2
11005;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;890;28;335;;;96476;968.657095909119;167302.398192;9990.61148699997;506
11059;2019-09-01 00:00:00;FB;FB S;indoor;indoor;indoor;1267;78;772;2053000;500.001 - 2.500.000;10245;0.106969833374023;35.3;18.005225;1
11059;2019-10-01 00:00:00;FB;FB S;indoor;indoor;indoor;1267;78;772;2053000;500.001 - 2.500.000;10245;0.0513381958007813;105.583333;18.014725;1
11059;2019-11-01 00:00:00;FB;FB S;indoor;indoor;indoor;1267;78;772;2053000;500.001 - 2.500.000;10245;0.0;0.15;18.001425;1
11290;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;260;72;715;3000000;2.500.001 - 5.000.000;71032;3.73378849029541;999.133334;82.222711;3
11290;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;260;72;715;3000000;2.500.001 - 5.000.000;71032;1.08254337310791;1301.466666;38.238756;2
11290;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;260;72;715;3000000;2.500.001 - 5.000.000;71032;2.30580425262451;1223.716667;66.886895;3
11290;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;260;72;715;3000000;2.500.001 - 5.000.000;71032;2.07783317565918;553.0;35.464075;2
11507;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;167;60;649;96194080;50.000.001 - 500.000.000;70180;146.711851119995;12132.816668;1548.257719;67
11507;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;167;60;649;96194080;50.000.001 - 500.000.000;70180;179.643509864807;20059.533331;1329.930989;61
11507;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;167;60;649;96194080;50.000.001 - 500.000.000;70180;71.2347316741943;11360.566664;1334.810314;79
11507;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;167;60;649;96194080;50.000.001 - 500.000.000;70180;166.291748046875;17505.483337;1117.671903;61
11507;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;167;60;649;96194080;50.000.001 - 500.000.000;70180;56.2137727737427;7986.466669;1089.89941;79
11925;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;100;47;570;11000000;5.000.001 - 25.000.000;73265;827.7324609756471;44495.566667;2064.2691919999997;240
11925;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;100;47;570;11000000;5.000.001 - 25.000.000;73265;806.6227512359621;41935.533334;2001.241561;240
11925;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;100;47;570;11000000;5.000.001 - 25.000.000;73265;879.5495796203612;53932.583334;1876.067228;240
12085;2019-09-01 00:00:00;FB;FB L 2.0;indoor;no_coverage;indoor;134;21;200;49750000;25.000.001 - 50.000.000;83128;0.177911758422852;0.0;108.0004;3
12085;2019-10-01 00:00:00;FB;FB L 2.0;indoor;no_coverage;indoor;134;21;200;49750000;25.000.001 - 50.000.000;83128;1.77248954772949;0.0;108.0004;3
12085;2019-11-01 00:00:00;FB;FB L 2.0;indoor;no_coverage;indoor;134;21;200;49750000;25.000.001 - 50.000.000;83128;0.903570175170898;0.0;108.0004;3
12135;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;130;40;420;36106000;25.000.001 - 50.000.000;63801;245.500020027161;23668.749999;118.022667;120
12135;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;130;40;420;36106000;25.000.001 - 50.000.000;63801;242.897051811218;24080.766669;252.375289;120
12135;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;130;40;420;36106000;25.000.001 - 50.000.000;63801;218.871144294739;24907.366666;1557.018955;120
12291;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;5.5114631652832;195.833333;40.217332;1
12291;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;6.88524913787842;1812.933333;252.514545;9
12291;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;6.03880023956299;425.483333;25.747436;1
12291;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;13.6124696731567;383.916667;40.729491;1
12291;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;3.59149265289307;2069.183334;188.334901;9
12291;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;0.934863090515137;253.583333;25.675042;1
12291;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;3.37930107116699;246.4;40.683367;1
12291;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;3.4405632019043;1920.033333;185.031566;9
12291;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;23;17;164;3100000;2.500.001 - 5.000.000;76133;1.84483814239502;301.35;25.936321;1
12535;2019-09-01 00:00:00;FB;FB L 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;9.20351886749268;2932.216667;42.411219;1
12535;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;4.99101448059082;2629.8;106.984852;4
12535;2019-09-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;0.656594276428223;994.5;63.514705;3
12535;2019-10-01 00:00:00;FB;FB L 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;13.9454383850098;3141.0;62.934448;1
12535;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;8.19833850860596;3419.1;133.402097;5
12535;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;0.462214469909668;769.883334;62.505106;3
12535;2019-11-01 00:00:00;FB;FB L 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;5.92701053619385;1001.5;45.189108;1
12535;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;6.98645782470703;3296.716667;134.769765;5
12535;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;64;44;549;5919000;5.000.001 - 25.000.000;86368;0.364433288574219;840.65;62.170125;3
12716;2019-09-01 00:00:00;FB;FB L;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;0.228260040283203;84.833333;41.640098;1
12716;2019-09-01 00:00:00;FB;FB M;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;23.64412498474126;4917.55;369.599191;20
12716;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;2.76128101348877;694.466667;203.901393;5
12716;2019-09-01 00:00:00;FB;FB S 2.0;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;0.0;0.0;24.9999;1
12716;2019-10-01 00:00:00;FB;FB L;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;0.268023490905762;44.266667;42.319005;2
12716;2019-10-01 00:00:00;FB;FB M;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;13.272882461547852;5304.2666659999995;556.920369;30
12716;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;5.01433753967285;952.483334;206.573355;5
12716;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;0.0;0.0;25.399394;1
12716;2019-11-01 00:00:00;FB;FB L;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;0.0585403442382813;38.65;41.584165;1
12716;2019-11-01 00:00:00;FB;FB M;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;21.20667552947997;4896.183334;403.11128700000006;20
12716;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;4.33663177490234;805.366667;204.348031;5
12716;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;no_coverage;835;30;348;170103030;50.000.001 - 500.000.000;55590;0.0;0.0;24.9999;1
12992;2019-09-01 00:00:00;FB;FB M;indoor;outdoor;indoor;90;78;772;;;51063;4.36301040649414;629.15;87.134741;3
12992;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;90;78;772;;;51063;0.0;0.0;17.9501;1
12992;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;90;78;772;;;51063;0.0869245529174805;128.016666;47.887333;3
12992;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;indoor;90;78;772;;;51063;0.0;0.0;17.9501;1
12992;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;90;78;772;;;51063;0.240176200866699;404.416667;75.939723;3
12992;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;90;78;772;;;51063;0.102129936218262;0.0;17.9501;1
12992;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;90;78;772;;;51063;0.133349418640137;195.083333;76.158897;3
13144;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;outdoor;35;40;420;3500000;2.500.001 - 5.000.000;08056;1.56079959869385;2238.283333;65.159012;2
13144;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;outdoor;35;40;420;3500000;2.500.001 - 5.000.000;08056;1.92933940887451;1519.216666;114.077369;2
13144;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;outdoor;35;40;420;3500000;2.500.001 - 5.000.000;08056;0.749703407287598;2307.583334;61.357997;2
13257;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;2;69;700;;;30539;5.69767284393311;675.566667;1.480489;6
13257;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;2;69;700;;;30539;9.62487411499023;795.516667;0.906928;6
13257;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;2;69;700;;;30539;10.7141437530518;511.9;0.918449;6
13297;2019-09-01 00:00:00;FB;FB XL 2.0;indoor;indoor;indoor;31;31;360;4700000;2.500.001 - 5.000.000;50968;31.2912950515747;2849.866667;211.232859;1
13297;2019-10-01 00:00:00;FB;FB XL 2.0;indoor;indoor;indoor;31;31;360;4700000;2.500.001 - 5.000.000;50968;14.5363321304321;1827.466667;190.313678;1
13297;2019-11-01 00:00:00;FB;FB XL 2.0;indoor;indoor;indoor;31;31;360;4700000;2.500.001 - 5.000.000;50968;19.3083143234253;2132.616667;195.175426;1
